Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Latitude,Longitude,Regionname,Propertycount,Services_500m,Trees_500m
Kensington,53 Rankins Rd,2,h,990000.0,SP,Nelson,2017-06-03,3.4,3031.0,2.0,1.0,0.0,165.0,105.7,1930.0,Melbourne City Council,-37.7902,144.93192,Northern Metropolitan,5263.0,3.0,1137
North Melbourne,22 Melrose St,2,h,970000.0,S,JMRE,2017-06-03,1.8,3051.0,2.0,1.0,0.0,102.0,66.0,1900.0,Melbourne City Council,-37.79489,144.94207,Northern Metropolitan,6821.0,4.0,1994
Parkville,401/228 The Avenue,3,u,1770000.0,S,Woodards,2017-06-03,1.8,3052.0,3.0,2.0,1.0,2431.0,70.0,1999.0,Melbourne City Council,-37.78212,144.95755,Northern Metropolitan,2309.0,3.0,5849
South Yarra,78 Hope St,2,h,2210000.0,S,Castran,2017-06-03,2.7,3141.0,2.0,2.0,1.0,187.0,133.0,1890.0,Melbourne City Council,-37.83554,144.97956,Southern Metropolitan,14887.0,3.0,1492
South Yarra,3/44 Walsh St,3,u,2400000.0,VB,Jellis,2017-06-03,2.7,3141.0,3.0,2.0,1.0,0.0,,1940.0,Melbourne City Council,-37.8369,144.98514,Southern Metropolitan,14887.0,3.0,1163
Southbank,512/22 Dorcas St,1,u,422000.0,S,MICM,2017-06-03,0.7,3006.0,1.0,1.0,1.0,63.0,51.0,2010.0,Melbourne City Council,-37.83014,144.96967,Southern Metropolitan,8400.0,4.0,1416
Southbank,2605/63 Whiteman St,2,u,590000.0,PI,MICM,2017-06-03,0.7,3006.0,2.0,2.0,1.0,0.0,,2009.0,Melbourne City Council,-37.82586,144.957,Southern Metropolitan,8400.0,6.0,727
West Melbourne,2/30 Dudley St,2,u,792000.0,S,Nardella,2017-06-03,3.1,3003.0,2.0,1.0,1.0,0.0,,,Melbourne City Council,-37.80823,144.95452,Northern Metropolitan,2230.0,7.0,1530
East Melbourne,109 Simpson St,3,h,1875000.0,PI,Jellis,2017-06-17,1.3,3002.0,3.0,1.0,0.0,118.0,177.0,1890.0,Melbourne City Council,-37.81351,144.98804,Northern Metropolitan,3040.0,7.0,1366
East Melbourne,7 Webb La,2,t,1350000.0,S,Caine,2017-06-17,1.3,3002.0,2.0,2.0,1.0,87.0,115.0,2005.0,Melbourne City Council,-37.81803,144.9892,Northern Metropolitan,3040.0,4.0,506
Kensington,18 Altona St,2,h,1070000.0,S,Biggin,2017-06-17,3.4,3031.0,2.0,1.0,0.0,282.0,,,Melbourne City Council,-37.79882,144.92745,Northern Metropolitan,5263.0,3.0,2460
Kensington,105/18 Bent St,2,u,730000.0,SP,Nelson,2017-06-17,3.4,3031.0,2.0,2.0,1.0,2135.0,90.0,2010.0,Melbourne City Council,-37.79561,144.93499,Northern Metropolitan,5263.0,2.0,1340
Kensington,17/16 Mawbey St,1,u,392000.0,SP,Rendina,2017-06-17,3.4,3031.0,1.0,1.0,1.0,0.0,60.0,2001.0,Melbourne City Council,-37.78993,144.92306,Northern Metropolitan,5263.0,2.0,1761
Kensington,24 McConnell St,2,h,1150000.0,S,Hodges,2017-06-17,3.4,3031.0,2.0,1.0,0.0,147.0,95.0,1890.0,Melbourne City Council,-37.79067,144.92844,Northern Metropolitan,5263.0,5.0,1901
Kensington,54 McConnell St,4,h,1415000.0,SP,Biggin,2017-06-17,3.4,3031.0,4.0,2.0,0.0,199.0,96.0,1982.0,Melbourne City Council,-37.7916,144.92855,Northern Metropolitan,5263.0,5.0,2038
Kensington,7/11 Smith St,1,u,370000.0,SP,Rendina,2017-06-17,3.4,3031.0,1.0,1.0,1.0,0.0,,2011.0,Melbourne City Council,-37.79122,144.93175,Northern Metropolitan,5263.0,5.0,1325
Melbourne,19/300 King St,2,u,740000.0,VB,MICM,2017-06-17,0.0,3000.0,2.0,1.0,1.0,0.0,113.0,1999.0,Melbourne City Council,-37.81317,144.95452,Northern Metropolitan,17496.0,12.0,882
North Melbourne,8 Baillie St,1,h,1000000.0,S,W.B.,2017-06-17,1.8,3051.0,1.0,1.0,0.0,133.0,,,Melbourne City Council,-37.80131,144.94753,Northern Metropolitan,6821.0,3.0,1908
North Melbourne,141 Howard St,1,t,780000.0,S,Nick,2017-06-17,1.8,3051.0,1.0,1.0,0.0,37.0,,,Melbourne City Council,-37.80376,144.95379,Northern Metropolitan,6821.0,2.0,1737
North Melbourne,17/198 Peel St,2,u,550000.0,S,Biggin,2017-06-17,1.8,3051.0,2.0,1.0,1.0,0.0,,,Melbourne City Council,-37.80298,144.9568,Northern Metropolitan,6821.0,5.0,1676
Parkville,7/517 Royal Pde,3,t,850000.0,S,Nelson,2017-06-17,1.8,3052.0,3.0,1.0,1.0,2429.0,,,Melbourne City Council,-37.78033,144.95949,Northern Metropolitan,2309.0,3.0,3374
Parkville,603/228 The Avenue,2,u,900000.0,VB,Nelson,2017-06-17,1.8,3052.0,2.0,2.0,1.0,2431.0,,,Melbourne City Council,-37.78212,144.95755,Northern Metropolitan,2309.0,3.0,5849
Southbank,61/120 Sturt St,2,u,642500.0,S,Greg,2017-06-17,0.7,3006.0,2.0,1.0,1.0,8888.0,77.0,1994.0,Melbourne City Council,-37.82481,144.96669,Southern Metropolitan,8400.0,21.0,1560
Southbank,406/152 Sturt St,1,u,422500.0,PI,Dingle,2017-06-17,0.7,3006.0,1.0,1.0,1.0,3878.0,,2012.0,Melbourne City Council,-37.82548,144.96648,Southern Metropolitan,8400.0,19.0,1467
Carlton,254 Elgin St,3,h,1000000.0,PI,Jellis,2017-06-24,1.6,3053.0,3.0,1.0,0.0,96.0,80.0,1910.0,Melbourne City Council,-37.79674,144.96563,Northern Metropolitan,6786.0,7.0,1170
Carlton,2/42 Grattan Pl,2,u,720000.0,VB,Nelson,2017-06-24,1.6,3053.0,2.0,1.0,1.0,3481.0,,,Melbourne City Council,-37.80087,144.96622,Northern Metropolitan,6786.0,11.0,1585
East Melbourne,24/108 George St,2,u,885000.0,S,Woodards,2017-06-24,1.3,3002.0,2.0,1.0,1.0,1489.0,,,Melbourne City Council,-37.81525,144.98678,Northern Metropolitan,3040.0,9.0,1452
Kensington,91A Bayswater Rd,3,h,1250000.0,S,Nelson,2017-06-24,3.4,3031.0,3.0,1.0,2.0,340.0,,,Melbourne City Council,-37.79436,144.92158,Northern Metropolitan,5263.0,1.0,3051
Kensington,310/71 Henry St,1,u,395000.0,SP,Edward,2017-06-24,3.4,3031.0,1.0,1.0,1.0,2592.0,,,Melbourne City Council,-37.79609,144.92608,Northern Metropolitan,5263.0,6.0,2207
Kensington,11 McCracken St,2,h,840500.0,S,Rendina,2017-06-24,3.4,3031.0,2.0,1.0,0.0,107.0,,,Melbourne City Council,-37.79025,144.92798,Northern Metropolitan,5263.0,4.0,1854
North Melbourne,106/25 Oxford St,2,u,570000.0,VB,Alexkarbon,2017-06-24,1.8,3051.0,2.0,2.0,1.0,1223.0,81.0,2011.0,Melbourne City Council,-37.8006,144.95419,Northern Metropolitan,6821.0,9.0,1622
North Melbourne,2/7 Oxford St,2,u,850000.0,VB,W.B.,2017-06-24,1.8,3051.0,2.0,3.0,1.0,1223.0,,,Melbourne City Council,-37.8006,144.95419,Northern Metropolitan,6821.0,9.0,1622
South Yarra,6/90 Clowes St,2,u,945000.0,PI,Castran,2017-06-24,2.7,3141.0,2.0,1.0,1.0,708.0,,1970.0,Melbourne City Council,-37.83041,144.98494,Southern Metropolitan,14887.0,2.0,1609
West Melbourne,148 Adderley St,3,h,1370000.0,S,Jellis,2017-06-24,3.1,3003.0,3.0,1.0,0.0,121.0,,,Melbourne City Council,-37.80973,144.9472,Northern Metropolitan,2230.0,2.0,1097
Carlton,1003/123 Pelham St,2,u,1100000.0,VB,Jellis,2017-05-27,1.6,3053.0,2.0,2.0,2.0,0.0,,2008.0,Melbourne City Council,-37.80279,144.96442,Northern Metropolitan,6786.0,10.0,1588
Kensington,205/72 Altona St,1,u,400000.0,SP,Edward,2017-05-27,3.4,3031.0,1.0,1.0,1.0,0.0,56.0,2008.0,Melbourne City Council,-37.79741,144.92614,Northern Metropolitan,5263.0,4.0,1976
Kensington,2 Smith St,1,t,715000.0,S,Nelson,2017-05-27,3.4,3031.0,1.0,1.0,0.0,91.0,,2006.0,Melbourne City Council,-37.7914,144.93076,Northern Metropolitan,5263.0,5.0,1517
Melbourne,1814/250 Elizabeth St,2,u,720000.0,S,Harcourts,2017-05-27,0.0,3000.0,2.0,1.0,1.0,0.0,86.0,1976.0,Melbourne City Council,-37.81267,144.96273,Northern Metropolitan,17496.0,21.0,793
North Melbourne,72 Curzon St,2,h,1126000.0,SP,Nelson,2017-05-27,1.8,3051.0,2.0,1.0,0.0,114.0,65.0,1910.0,Melbourne City Council,-37.80248,144.94846,Northern Metropolitan,6821.0,3.0,1732
North Melbourne,363 Dryburgh St,4,h,1746000.0,S,Jellis,2017-05-27,1.8,3051.0,4.0,2.0,0.0,149.0,,,Melbourne City Council,-37.79722,144.94424,Northern Metropolitan,6821.0,7.0,2001
North Melbourne,4/8 Falshaws La,2,u,799000.0,S,Jellis,2017-05-27,1.8,3051.0,2.0,1.0,1.0,0.0,73.0,1900.0,Melbourne City Council,-37.79999,144.94961,Northern Metropolitan,6821.0,6.0,1784
North Melbourne,357 Flemington Rd,3,h,1285000.0,PI,J,2017-05-27,1.8,3051.0,3.0,1.0,1.0,170.0,147.0,1990.0,Melbourne City Council,-37.79074,144.94324,Northern Metropolitan,6821.0,3.0,5852
Parkville,301/228 The Avenue,3,u,1560000.0,PI,Nelson,2017-05-27,1.8,3052.0,3.0,2.0,1.0,2431.0,,,Melbourne City Council,-37.78212,144.95755,Northern Metropolitan,2309.0,3.0,5849
Southbank,2/96 Dodds St,2,u,600000.0,S,hockingstuart,2017-05-27,0.7,3006.0,2.0,1.0,1.0,0.0,78.0,,Melbourne City Council,-37.8281,144.96627,Southern Metropolitan,8400.0,11.0,856
Southbank,28/161 Sturt St,2,u,600000.0,VB,hockingstuart,2017-05-27,0.7,3006.0,2.0,1.0,1.0,3634.0,80.0,1993.0,Melbourne City Council,-37.8281,144.96627,Southern Metropolitan,8400.0,11.0,856
West Melbourne,1/110 Railway Pl,2,u,660000.0,PI,Nelson,2017-05-27,3.1,3003.0,2.0,1.0,1.0,0.0,91.0,1993.0,Melbourne City Council,-37.80848,144.9437,Northern Metropolitan,2230.0,1.0,1073
Kensington,112/86 Altona St,2,u,438000.0,S,Pagan,2017-07-08,3.4,3031.0,2.0,1.0,1.0,4267.0,,,Melbourne City Council,-37.79662,144.9254,Northern Metropolitan,5263.0,5.0,2154
Kensington,101/18 Bent St,2,u,710000.0,VB,Alexkarbon,2017-07-08,3.4,3031.0,2.0,2.0,1.0,2135.0,132.0,,Melbourne City Council,-37.79561,144.93499,Northern Metropolitan,5263.0,2.0,1340
Kensington,14/8 Mawbey St,1,u,390000.0,SP,Edward,2017-07-08,3.4,3031.0,1.0,1.0,1.0,0.0,60.0,2000.0,Melbourne City Council,-37.79023,144.92335,Northern Metropolitan,5263.0,3.0,1872
Melbourne,61/299 Queen St,2,u,1075000.0,SP,Melbourne,2017-07-08,0.0,3000.0,2.0,2.0,1.0,0.0,,,Melbourne City Council,-37.81141,144.95879,Northern Metropolitan,17496.0,19.0,1000
North Melbourne,39/101 Leveson St,2,u,785000.0,S,Nelson,2017-07-08,1.8,3051.0,2.0,2.0,1.0,0.0,95.0,2008.0,Melbourne City Council,-37.80202,144.95104,Northern Metropolitan,6821.0,6.0,1695
North Melbourne,306/68 Leveson St,2,u,620000.0,VB,Jellis,2017-07-08,1.8,3051.0,2.0,1.0,1.0,0.0,,,Melbourne City Council,-37.80272,144.95174,Northern Metropolitan,6821.0,5.0,1792
Parkville,22 Emu La,2,t,800000.0,PI,LITTLE,2017-07-08,1.8,3052.0,2.0,1.0,1.0,145.0,,,Melbourne City Council,-37.7882,144.94205,Northern Metropolitan,2309.0,1.0,5169
South Yarra,639 Punt Rd,4,h,1855500.0,S,Greg,2017-07-08,2.7,3141.0,4.0,2.0,1.0,176.0,216.0,1880.0,Melbourne City Council,-37.83986,144.98598,Southern Metropolitan,14887.0,3.0,1071
West Melbourne,125/33 Jeffcott St,2,u,670000.0,S,MICM,2017-07-08,3.1,3003.0,2.0,1.0,1.0,17.0,90.0,1996.0,Melbourne City Council,-37.8118,144.95259,Northern Metropolitan,2230.0,9.0,913
West Melbourne,207/493 Victoria St,2,u,510000.0,S,McGrath,2017-07-08,3.1,3003.0,2.0,1.0,1.0,75.0,66.0,2007.0,Melbourne City Council,-37.80473,144.9435,Northern Metropolitan,2230.0,2.0,1285
East Melbourne,502/1 Powlett St,2,u,1300000.0,SP,Caine,2017-08-12,1.3,3002.0,2.0,2.0,1.0,997.0,92.0,2001.0,Melbourne City Council,-37.8161,144.98494,Northern Metropolitan,3040.0,8.0,1646
Kensington,33 Kensington Rd,3,h,1225000.0,SP,Nelson,2017-08-12,3.4,3031.0,3.0,2.0,2.0,223.0,122.0,1940.0,Melbourne City Council,-37.79496,144.92659,Northern Metropolitan,5263.0,5.0,2307
North Melbourne,60 Arden St,4,h,1475000.0,S,Jellis,2017-08-12,1.8,3051.0,4.0,2.0,1.0,137.0,,,Melbourne City Council,-37.80072,144.9496,Northern Metropolitan,6821.0,6.0,1682
North Melbourne,50/171 Flemington Rd,2,u,450000.0,VB,Jellis,2017-08-12,1.8,3051.0,2.0,1.0,1.0,0.0,,1983.0,Melbourne City Council,-37.7955,144.94922,Northern Metropolitan,6821.0,6.0,5433
North Melbourne,19/49 Haines St,2,u,525000.0,PI,Woodards,2017-08-12,1.8,3051.0,2.0,1.0,1.0,1618.0,,,Melbourne City Council,-37.79878,144.94747,Northern Metropolitan,6821.0,4.0,2043
South Yarra,2/1 Alexandra Av,2,u,1350000.0,S,Kay,2017-08-12,2.7,3141.0,2.0,2.0,1.0,0.0,109.0,1930.0,Melbourne City Council,-37.82863,144.98514,Southern Metropolitan,14887.0,3.0,1511
South Yarra,44/100 Commercial Rd,3,u,940000.0,S,hockingstuart,2017-08-12,2.7,3141.0,3.0,2.0,3.0,0.0,20.0,,Melbourne City Council,-37.8453,144.98487,Southern Metropolitan,14887.0,2.0,711
Southbank,17/30 Miles St,2,u,625000.0,S,hockingstuart,2017-08-12,0.7,3006.0,2.0,1.0,1.0,0.0,88.0,,Melbourne City Council,-37.8281,144.96627,Southern Metropolitan,8400.0,11.0,856
Kensington,2 Collett St,3,h,840000.0,S,Bullen,2017-07-15,3.4,3031.0,3.0,1.0,0.0,114.0,,,Melbourne City Council,-37.78895,144.93351,Northern Metropolitan,5263.0,1.0,848
Kensington,11/12 Mawbey St,2,u,535000.0,PI,Edward,2017-07-15,3.4,3031.0,2.0,2.0,1.0,0.0,110.0,1998.0,Melbourne City Council,-37.79013,144.92359,Northern Metropolitan,5263.0,3.0,1859
Melbourne,806/22 Coromandel Pl,2,u,387000.0,S,Galldon,2017-07-15,0.0,3000.0,2.0,1.0,0.0,0.0,47.0,2011.0,Melbourne City Council,-37.81301,144.96924,Northern Metropolitan,17496.0,26.0,910
North Melbourne,1/150 Peel St,2,u,541000.0,S,Nelson,2017-07-15,1.8,3051.0,2.0,1.0,1.0,0.0,53.0,2004.0,Melbourne City Council,-37.8044,144.95657,Northern Metropolitan,6821.0,3.0,1704
West Melbourne,310/53 Batman St,1,u,380000.0,SP,MICM,2017-07-15,3.1,3003.0,1.0,1.0,0.0,68.0,,,Melbourne City Council,-37.81096,144.95147,Northern Metropolitan,2230.0,6.0,1142
West Melbourne,74 Dudley St,4,h,1900000.0,VB,Whiting,2017-07-15,3.1,3003.0,4.0,1.0,2.0,168.0,,,Melbourne City Council,-37.80884,144.95291,Northern Metropolitan,2230.0,6.0,1456
Carlton,66 Palmerston St,3,h,920000.0,S,Nelson,2017-07-22,1.6,3053.0,3.0,1.0,0.0,98.0,,,Melbourne City Council,-37.79633,144.97269,Northern Metropolitan,6786.0,6.0,1602
East Melbourne,205/30 St Andrews Pl,1,u,895000.0,S,Kay,2017-07-22,1.3,3002.0,1.0,1.0,1.0,0.0,60.0,1990.0,Melbourne City Council,-37.81177,144.97617,Northern Metropolitan,3040.0,23.0,1995
North Melbourne,306/64 MacAulay Rd,2,u,465000.0,SP,Jellis,2017-07-22,1.8,3051.0,2.0,1.0,1.0,0.0,53.0,2010.0,Melbourne City Council,-37.79831,144.94261,Northern Metropolitan,6821.0,6.0,1796
South Yarra,6/57 Adams St,2,u,747500.0,S,hockingstuart,2017-07-22,2.7,3141.0,2.0,1.0,1.0,0.0,,,Melbourne City Council,-37.83564,144.97729,Southern Metropolitan,14887.0,3.0,1287
Carlton,66 Palmerston St,3,h,920000.0,S,Nelson,2017-07-29,1.6,3053.0,3.0,1.0,0.0,98.0,,,Melbourne City Council,-37.79633,144.97269,Northern Metropolitan,6786.0,6.0,1602
Kensington,401/40 Altona St,2,u,445000.0,SP,Redina,2017-07-29,3.4,3031.0,2.0,1.0,1.0,1775.0,59.0,,Melbourne City Council,-37.79818,144.92685,Northern Metropolitan,5263.0,3.0,1674
Kensington,509/72 Altona St,2,u,501000.0,SP,Jellis,2017-07-29,3.4,3031.0,2.0,1.0,1.0,3957.0,,2008.0,Melbourne City Council,-37.79741,144.92614,Northern Metropolitan,5263.0,4.0,1976
Kensington,42 Gower St,3,h,1060000.0,S,Nelson,2017-07-29,3.4,3031.0,3.0,1.0,0.0,190.0,,,Melbourne City Council,-37.7956,144.92779,Northern Metropolitan,5263.0,6.0,2089
Melbourne,709/87 Franklin St,2,u,565000.0,S,MICM,2017-07-29,0.0,3000.0,2.0,1.0,0.0,89.0,85.0,2003.0,Melbourne City Council,-37.80802,144.96168,Northern Metropolitan,17496.0,14.0,987
Melbourne,713/118 Russell St,2,u,540000.0,PI,Harcourts,2017-07-29,0.0,3000.0,2.0,1.0,0.0,0.0,,1950.0,Melbourne City Council,-37.81351,144.96908,Northern Metropolitan,17496.0,30.0,867
North Melbourne,18/375 Abbotsford St,3,u,681000.0,S,JMRE,2017-07-29,1.8,3051.0,3.0,1.0,1.0,1843.0,,1960.0,Melbourne City Council,-37.79773,144.94611,Northern Metropolitan,6821.0,5.0,2040
North Melbourne,195 Peel St,2,h,1803000.0,SP,Alexkarbon,2017-07-29,1.8,3051.0,2.0,2.0,0.0,119.0,,,Melbourne City Council,-37.80304,144.95614,Northern Metropolitan,6821.0,5.0,1722
Southbank,101/8 Wells St,2,u,732000.0,S,Harcourts,2017-07-29,0.7,3006.0,2.0,1.0,0.0,3901.0,,1996.0,Melbourne City Council,-37.82618,144.96891,Southern Metropolitan,8400.0,16.0,1865
Kensington,49 Epsom Rd,2,h,950000.0,S,Edward,2017-09-03,3.4,3031.0,2.0,1.0,1.0,,101.0,1910.0,Melbourne City Council,-37.79207,144.92547,Northern Metropolitan,5263.0,3.0,2416
Kensington,23 Gardner La,1,t,535000.0,S,Alexkarbon,2017-09-03,3.4,3031.0,1.0,1.0,1.0,,68.0,1997.0,Melbourne City Council,-37.79225,144.92229,Northern Metropolitan,5263.0,3.0,2416
Melbourne,3/114 Hardware St,2,u,520000.0,VB,MICM,2017-09-03,0.0,3000.0,2.0,1.0,,,,1989.0,Melbourne City Council,-37.81205,144.96064,Northern Metropolitan,17496.0,22.0,862
North Melbourne,181 Abbotsford St,2,h,1100000.0,PI,Nelson,2017-09-03,1.8,3051.0,2.0,1.0,0.0,129.0,,1880.0,Melbourne City Council,-37.80318,144.94513,Northern Metropolitan,6821.0,2.0,1626
North Melbourne,511/179 Boundary Rd,2,u,390000.0,VB,Jellis,2017-09-03,1.8,3051.0,2.0,1.0,1.0,,,2011.0,Melbourne City Council,-37.78891,144.93948,Northern Metropolitan,6821.0,1.0,2469
North Melbourne,31 Cobden St,3,h,1425000.0,S,Nelson,2017-09-03,1.8,3051.0,3.0,1.0,3.0,163.0,,,Melbourne City Council,-37.80452,144.95718,Northern Metropolitan,6821.0,2.0,1716
North Melbourne,60 Shiel St,3,h,1550000.0,S,Nelson,2017-09-03,1.8,3051.0,3.0,2.0,1.0,173.0,,,Melbourne City Council,-37.79614,144.94248,Northern Metropolitan,6821.0,7.0,2038
South Yarra,2/66 Walsh St,2,u,860000.0,PI,Williams,2017-09-03,2.7,3141.0,2.0,1.0,1.0,644.0,,,Melbourne City Council,-37.83652,144.98522,Southern Metropolitan,14887.0,3.0,1091
West Melbourne,34 Miller St,3,h,1460000.0,S,Cayzer,2017-09-03,3.1,3003.0,3.0,1.0,1.0,219.0,,,Melbourne City Council,-37.80557,144.94649,Northern Metropolitan,2230.0,2.0,1704
West Melbourne,4/593 Spencer St,2,u,705000.0,S,MICM,2017-09-03,3.1,3003.0,2.0,1.0,2.0,,,2005.0,Melbourne City Council,-37.80704,144.94632,Northern Metropolitan,2230.0,2.0,1545
Carlton,87 Palmerston St,3,h,1263000.0,S,Harrington,2017-09-09,1.6,3053.0,3.0,1.0,1.0,110.0,128.0,1880.0,Melbourne City Council,-37.79667,144.97204,Northern Metropolitan,6786.0,7.0,1726
Carlton,81 Princes St,2,h,800000.0,VB,Woodards,2017-09-09,1.6,3053.0,2.0,1.0,,117.0,,,Melbourne City Council,-37.79294,144.97283,Northern Metropolitan,6786.0,3.0,1009
Kensington,24 Kensington Rd,3,h,1360000.0,S,Nelson,2017-09-09,3.4,3031.0,3.0,1.0,1.0,,114.0,1910.0,Melbourne City Council,-37.79464,144.92643,Northern Metropolitan,5263.0,5.0,2404
Kensington,55 Smith St,2,t,700000.0,PI,Nelson,2017-09-09,3.4,3031.0,2.0,1.0,1.0,,97.0,2000.0,Melbourne City Council,-37.7915,144.93441,Northern Metropolitan,5263.0,2.0,1041
Melbourne,104/166 Flinders St,2,u,530000.0,PI,Purplebricks,2017-09-09,0.0,3000.0,2.0,1.0,,,67.0,1875.0,Melbourne City Council,-37.81675,144.9691,Northern Metropolitan,17496.0,23.0,1254
Melbourne,1107/28 Wills St,2,u,585000.0,S,hockingstuart,2017-09-09,0.0,3000.0,,,,,,,Melbourne City Council,-37.81069,144.95743,Northern Metropolitan,17496.0,18.0,1086
North Melbourne,2/55 Haines St,2,u,542000.0,SP,Jellis,2017-09-09,1.8,3051.0,2.0,1.0,1.0,,71.0,1970.0,Melbourne City Council,-37.79874,144.94712,Northern Metropolitan,6821.0,5.0,2018
Southbank,244/173 City Rd,2,u,523500.0,S,hockingstuart,2017-09-09,0.7,3006.0,,,,,,,Melbourne City Council,-37.82449,144.96222,Southern Metropolitan,8400.0,12.0,1038
Southbank,142/79 Whiteman St,1,u,420000.0,S,Harcourts,2017-09-09,0.7,3006.0,1.0,1.0,1.0,,,2000.0,Melbourne City Council,-37.8265,144.95617,Southern Metropolitan,8400.0,4.0,627
West Melbourne,1/12 Prout La,3,h,2430000.0,S,Jellis,2017-09-09,3.1,3003.0,3.0,2.0,4.0,,,,Melbourne City Council,-37.80582,144.95165,Northern Metropolitan,2230.0,3.0,1737
West Melbourne,59 Rosslyn St,4,h,1725000.0,S,Jellis,2017-09-09,3.1,3003.0,4.0,2.0,2.0,,278.0,2010.0,Melbourne City Council,-37.80793,144.95265,Northern Metropolitan,2230.0,3.0,1545
Carlton,24/75 Drummond St,2,u,612500.0,S,Nelson,2017-09-16,1.6,3053.0,,,,,,,Melbourne City Council,-37.80479,144.96725,Northern Metropolitan,6786.0,13.0,1506
Kensington,12 Calwell St,1,t,590000.0,SP,Nelson,2017-09-16,3.4,3031.0,1.0,1.0,1.0,,64.0,1998.0,Melbourne City Council,-37.7884,144.927,Northern Metropolitan,5263.0,3.0,1436
Kensington,16 Smith St,3,t,1300000.0,S,Alexkarbon,2017-09-16,3.4,3031.0,,,,,,,Melbourne City Council,-37.79162,144.93246,Northern Metropolitan,5263.0,4.0,1299
Melbourne,408/225 Elizabeth St,2,u,660000.0,S,Dingle,2017-09-16,0.0,3000.0,,,,,,,Melbourne City Council,-37.81312,144.96236,Northern Metropolitan,17496.0,23.0,810
North Melbourne,3/680 Victoria St,2,t,790000.0,S,RE,2017-09-16,1.8,3051.0,2.0,1.0,1.0,,88.0,1940.0,Melbourne City Council,-37.80432,144.94359,Northern Metropolitan,6821.0,3.0,1348
South Yarra,3/41 Park St,2,u,787500.0,S,Marshall,2017-09-16,2.7,3141.0,2.0,1.0,1.0,,,,Melbourne City Council,-37.83666,144.98179,Southern Metropolitan,14887.0,3.0,1664
South Yarra,7/939 Punt Rd,2,u,651000.0,SP,Jellis,2017-09-16,2.7,3141.0,2.0,1.0,1.0,,92.0,1975.0,Melbourne City Council,-37.83247,144.98753,Southern Metropolitan,14887.0,1.0,532
West Melbourne,199 Hawke St,3,t,1500000.0,SP,Joseph,2017-09-16,3.1,3003.0,3.0,2.0,1.0,862.0,209.0,1920.0,Melbourne City Council,-37.80947,144.94473,Northern Metropolitan,2230.0,1.0,1039
West Melbourne,236 Roden St,3,t,1251000.0,SP,Jellis,2017-09-16,3.1,3003.0,3.0,3.0,1.0,,,,Melbourne City Council,-37.80978,144.94476,Northern Metropolitan,2230.0,1.0,987
Kensington,1/26 Coopers La,2,t,865000.0,S,Nelson,2017-08-19,3.4,3031.0,2.0,1.0,1.0,,,1998.0,Melbourne City Council,-37.79101,144.92328,Northern Metropolitan,5263.0,3.0,2096
Kensington,89 Stockmans Wy,2,t,841000.0,S,Edward,2017-08-19,3.4,3031.0,2.0,1.0,1.0,105.0,108.0,2005.0,Melbourne City Council,-37.79244,144.92036,Northern Metropolitan,5263.0,1.0,2437
North Melbourne,64 Baillie St,2,t,1220000.0,S,Jellis,2017-08-19,1.8,3051.0,2.0,2.0,1.0,,136.0,2001.0,Melbourne City Council,-37.80116,144.94605,Northern Metropolitan,6821.0,4.0,1840
Carlton,56/39 Rathdowne St,3,u,830000.0,S,Jellis,2017-09-23,1.6,3053.0,3.0,1.0,2.0,,,,Melbourne City Council,-37.80605,144.96779,Northern Metropolitan,6786.0,13.0,1409
Kensington,23 Albermarle St,2,h,1010000.0,S,Edward,2017-09-23,3.4,3031.0,2.0,1.0,,,,,Melbourne City Council,-37.79581,144.9331,Northern Metropolitan,5263.0,3.0,1312
Kensington,45 Hardiman St,2,h,1023000.0,S,Nelson,2017-09-23,3.4,3031.0,2.0,1.0,1.0,,,,Melbourne City Council,-37.79549,144.93314,Northern Metropolitan,5263.0,3.0,1335
Kensington,19/18 Mawbey St,1,u,411500.0,S,Edward,2017-09-23,3.4,3031.0,1.0,1.0,1.0,,999.0,,Melbourne City Council,-37.78981,144.92326,Northern Metropolitan,5263.0,2.0,1744
Kensington,4 New St,3,h,1035000.0,SP,Sweeney,2017-09-23,3.4,3031.0,3.0,1.0,1.0,,87.0,1900.0,Melbourne City Council,-37.79296,144.92826,Northern Metropolitan,5263.0,4.0,2310
North Melbourne,4/5 Cobden St,3,u,1287500.0,S,Alexkarbon,2017-09-23,1.8,3051.0,3.0,2.0,2.0,,,2000.0,Melbourne City Council,-37.80553,144.95698,Northern Metropolitan,6821.0,2.0,1670
North Melbourne,5 Hardwicke St,2,h,516000.0,SP,Jellis,2017-09-23,1.8,3051.0,2.0,1.0,,1044.0,79.0,1970.0,Melbourne City Council,-37.7983,144.94687,Northern Metropolitan,6821.0,5.0,2067
South Yarra,21 Leopold St,2,h,1800000.0,S,Castran,2017-09-23,2.7,3141.0,2.0,1.0,,,,,Melbourne City Council,-37.83727,144.98258,Southern Metropolitan,14887.0,4.0,1698
South Yarra,13/176 Walsh St,2,u,648000.0,S,hockingstuart,2017-09-23,2.7,3141.0,2.0,1.0,1.0,,,,Melbourne City Council,-37.83381,144.98578,Southern Metropolitan,14887.0,2.0,630
